Index,reviewId,appTitle,userName,date,score_x,text,TrueDate,category,summary,installs,minInstalls,score_y,ratings,reviews,free,offersIAP,size,androidVersionText,developerId,genreId,familyGenreId,contentRating,adSupported,released,updated,version,recentChanges,appId,url,newText,reviewLen,Akash,Christian,Connor,Bug reports,Feature requests,User experiences,Ratings,
251193,2188014,PAYPAL MOBILE CASH: SEND AND REQUEST MONEY FAST,Karen Adams,"March 29, 2019",5,very easy to use.,2019-04-01,FINANCE,"The PayPal mobile app is the secure way to send, receive, and access your money.","50,000,000+",50000000,4.407299,901959,306835,True,False,56M,4.4 and up,PayPal+Mobile,FINANCE,,Everyone,False,,1553030767000,7.6.0,We’ve fixed some bugs and made improvements to how your balance and balance transactions are displayed.,com.paypal.android.p2pmobile,"https://play.google.com/store/apps/details?id=com.paypal.android.p2pmobile&hl=en&gl=us""appTitle",very easy to use,4,N,Y,Y,,,,1,
4115,14120,PANDORA MUSIC,Alyssa Ramos,"February 23, 2019",5,this is awesome! it even has the lyrics of the songs there for you! 10/10 definitely recommend!,2019-03-09,MUSIC_AND_AUDIO,Play new music &amp; podcasts for free and personalize your streaming experience!,"100,000,000+",100000000,4.4167356,3046338,735042,True,True,Varies with device,Varies with device,Pandora,MUSIC_AND_AUDIO,,Teen,True,,1554163645000,Varies with device,"Podcasts on Pandora have arrived: <br>•  Discover your new favorite podcast or start with one from our curators.<br>•  Enjoy personalized recommendations based on your listening history.<br>•  Search and play over 100,000+ podcast episodes, with more being added every day.",com.pandora.android,"https://play.google.com/store/apps/details?id=com.pandora.android&hl=en&gl=us""appTitle",this is awesome it even the of the there for you 1010 definitely recommend,14,N,Y,Y,,,,1,
732483,4000685,"NOTEPAD - NOTES WITH REMINDER, TODO, STICKY NOTES",A Google User,"March 25, 2019",5,"very easy to use and access, thank you !😁",2019-04-07,LIFESTYLE,Take notes at anytime and wherever you go using this free notepad app.,"1,000,000+",1000000,4.798454,49289,20667,True,False,7.6M,4.1 and up,"Lemon,+Inc",LIFESTYLE,,Everyone,True,"Nov 14, 2017",1541439126000,1.2.1,1. Performance enhancement<br>2. User Experience Improvement,notes.notebook.memo.pad.color.notepad.locker,"https://play.google.com/store/apps/details?id=notes.notebook.memo.pad.color.notepad.locker&hl=en&gl=us""appTitle",very easy to use and access thank you,8,N,Y,Y,,,,1,
353359,2411582,,shana padilla,"April 30, 2019",1,"use to work :( ""drop in"" no longer works .... I have an open ticket with Amazon.",2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,use to work drop in no longer works I have an open ticket with,14,N,Y,Y,1,,,,
296724,2314684,,Latisha Wilkins,"April 28, 2019",5,good. game. yall. made,2019-05-01,GAME_ACTION,,,,,,,,,,,,,,,,,,,,,,good game made,3,N,Y,Y,,,,1,
316355,2350725,,A Google User,"March 15, 2019",5,"For me I love to color, and and draw. This game is easy and fun. Somtimes challengeing if you do a long and big one. I reccomend this app if you are a art fan!",2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,For me I love to color and and draw This game is easy and fun if you do a long and big one I this if you are a art fan,31,N,Y,Y,,,1,,
629815,3654513,SAMSUNG HEALTH,Robert Catapano,"March 18, 2019",1,"I've been using this app for over a year now too track everything from my workouts to my diet. With the last update, the diet section was completely broken. Try to add a food item and the app freezes until it closes itself or our it takes 30 to 40 seconds to actually go through. You get the green check mark then when you save it then the app crashes and nothing was saved. I'm very disappointed in what's happened to this app",2019-04-07,HEALTH_AND_FITNESS,"Lifestyle companion to track your fitness, weight, diet, food &amp; sleep.","500,000,000+",500000000,4.315642,648773,205787,True,False,79M,5.0 and up,5.20037963305241E+018,HEALTH_AND_FITNESS,,Everyone,False,"Apr 7, 2015",1551687104000,6.2.0.075,"-Access guided meditations, soothing music, and calming stories in the new &#39;Mindfulness&#39; feature. (Service only available in some English-speaking countries)<br>-Use more programs with your wearable devices, thanks to better integration between the app and wearables.<br>-Various bug fixes and improvements applied.",com.sec.android.app.shealth,"https://play.google.com/store/apps/details?id=com.sec.android.app.shealth&hl=en&gl=us""appTitle",been this for over a year now too track everything from my to my diet With the last update the diet section was completely broken Try to add a food item and the until it itself or our it 30 to 40 to actually go through You get the green check mark then when you save it then the and nothing was saved very disappointed in whats to this,69,N,Y,Y,,,1,,
136529,873869,TUBI - FREE MOVIES & TV SHOWS,Clayton Floyd,"April 16, 2019",5,it's the best movie app I've ever owned and I can watch movies for free,2019-04-21,ENTERTAINMENT,"Stream Movies &amp; TV Shows in Holiday, Anime, Horror, Reality &amp; More!","10,000,000+",10000000,4.3751345,470487,198553,True,False,15M,4.1 and up,9.00520738732849E+018,ENTERTAINMENT,,Teen,True,"Sep 19, 2014",1554668612000,2.19,,com.tubitv,"https://play.google.com/store/apps/details?id=com.tubitv&hl=en&gl=us""appTitle",its the best movie ever and I can watch for free,11,N,Y,Y,,,,1,
625241,3637253,TAG WITH RYAN,A Google User,"February 7, 2019",5,i like this,2019-04-07,FAMILY,Become Ryan from Ryan ToysReview and see how far you can go!,"1,000,000+",1000000,4.172662,7506,3375,True,True,41M,4.4 and up,5.52653666910515E+018,GAME_CASUAL,FAMILY_ACTION,Everyone,True,"Dec 17, 2018",1554418162000,1.2.1,Three NEW Ryan costumes added to the game! <br>- RARE Zooligist Ryan<br>- Fire Chief Ryan<br>- Sargent Ryan<br><br>Game improvements and bug fixes.<br>Unlock these NEW Ryans to chase down Gus in the best runner ever!,com.WildWorks.RyansTag,"https://play.google.com/store/apps/details?id=com.WildWorks.RyansTag&hl=en&gl=us""appTitle",i like this,3,N,Y,Y,,,,1,
190165,1537112,TUBI - FREE MOVIES & TV SHOWS,,"March 12, 2019",5,"I think in this app has really great movies and shows that i been enjoying and a some movies that used to be on netfix and missed movies that i haven't seen in a while and glad some movies that are old or new are in there as well and sometimes find rare good fims that others perhaps haven't seen before and also cult movies, comedy, horror, crime, and movie night fims etc",2019-03-13,ENTERTAINMENT,"Stream Movies &amp; TV Shows in Holiday, Anime, Horror, Reality &amp; More!","10,000,000+",10000000,4.3751345,470487,198553,True,False,15M,4.1 and up,9.00520738732849E+018,ENTERTAINMENT,,Teen,True,"Sep 19, 2014",1554668612000,2.19,,com.tubitv,"https://play.google.com/store/apps/details?id=com.tubitv&hl=en&gl=us""appTitle",I think in this really great and that i been enjoying and a some that used to be on and that i havent seen in a while and glad some that are old or new are in there as well and sometimes find rare good that perhaps havent seen before and also cult comedy horror crime and movie night,59,N,Y,Y,,,1,,
295653,2312820,,Ryan Sugger,"April 14, 2019",1,this game is straight trash,2019-05-01,GAME_ACTION,,,,,,,,,,,,,,,,,,,,,,this game is straight trash,5,N,Y,Y,,,,1,
732319,4000177,UNICORN SLIME MAKER AND SIMULATOR,A Google User,"February 23, 2019",5,yes its yesy to make slime,2019-04-07,LIFESTYLE,Unicorn Slime Maker and Simulator Rainbow Satisfying App - play Release Stress,"5,000,000+",5000000,3.644892,18569,9661,True,True,50M,4.1 and up,Kitchen+Tale,LIFESTYLE,,Everyone,True,"Sep 13, 2018",1554544214000,2.2,"New Glitter Slime, Unicorn Horse Making, Mermaid Slime and Chocolate Slime <br>Zombie,Halloween Theme Slime,Winter Slime, 3D Slime Simulator Added,Glow in the Dark Slime Added and Many More<br>Bug Fixes<br>Foot Ball Slime  and Makeup slime with lots of cosmetic <br>New Toilet Toys<br>Improve Game Play<br>Slime Free Play **<br>Bug Fixed",com.kt.oodlysatisfying.slimemaker,https://play.google.com/store/apps/details?id=com.kt.oodlysatisfying.slimemaker&hl=en&gl=us,yes its to make slime,5,N,Y,Y,,,,1,
305831,2331667,,Tahir Khan,"April 30, 2019",5,l am very interested,2019-05-01,GAME_ACTION,,,,,,,,,,,,,,,,,,,,,,l am very interested,4,N,Y,Y,,,,1,
248889,2151557,FAMILY LOCATOR - GPS TRACKER,Bob Hill,"March 18, 2019",5,very helpful and accurate,2019-04-01,LIFESTYLE,"Family Locator lets you know your family is safe, even when they’re far away!","50,000,000+",50000000,4.46382,919523,320230,True,True,47M,4.4 and up,Life360,LIFESTYLE,,Everyone,False,"Apr 7, 2010",1553559582000,18.3.0,"Thanks for using Life360! We’re always making changes and improvements behind the scenes; to ensure that you do not miss anything, please keep your updates turned on.<br>- Bug fixes and performance improvements",com.life360.android.safetymapd,"https://play.google.com/store/apps/details?id=com.life360.android.safetymapd&hl=en&gl=us""appTitle",very helpful and accurate,4,N,Y,Y,,,,1,
522686,3052304,DUOLINGO: LEARN LANGUAGES FREE,Lorena Ferreira,"April 14, 2019",5,It's a wonderful app. Excellent to practice languages,2019-04-14,FAMILY,"Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.719991,7398468,2871008,True,True,Varies with device,Varies with device,6.95768545445261E+018,EDUCATION,FAMILY_EDUCATION,Everyone,True,"May 29, 2013",1554315120000,Varies with device,"New and improved Spanish and French courses are now available for most users! The new courses are a major step forward in getting you to a higher level of language proficiency. These courses now have 800 new words each and dozens of illustrated tips on grammar, pronunciation, and common phrases.<br><br>This change may appear to cause a loss of progress for some advanced users, but we’re really just adding more new content to learn! More details coming to our blog this week: making.duolingo.com",com.duolingo,"https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle",Its a wonderful Excellent to practice,6,N,Y,Y,,,,1,
361592,2424362,,Marie Robinson,"April 21, 2019",5,I love the variety,2019-05-01,MUSIC_AND_AUDIO,,,,,,,,,,,,,,,,,,,,,,I love the variety,4,N,Y,Y,,,,1,
29805,118285,PINKFONG BABY SHARK,,"April 23, 2017",5,I knew what happened to YouTube. It is a collection special!  For the older version😎,2019-03-08,EDUCATION,&#39;Baby Shark&#39; with over 3 billion views on Youtube is now out with fun activities,"5,000,000+",5000000,4.472293,14184,5352,True,True,26M,4.2 and up,5.31674728869612E+018,EDUCATION,FAMILY_CREATE,Everyone,True,"Aug 31, 2016",1552894599000,19,Minor bug fixes.,kr.co.smartstudy.babyshark_android_googlemarket,https://play.google.com/store/apps/details?id=kr.co.smartstudy.babyshark_android_googlemarket&hl=en&gl=us,I knew what to It is a collection special For the older version,13,N,Y,Y,,,,1,
643402,3717825,SAMSUNG HEALTH,saad shafi,"March 20, 2019",5,wonderful app. keep track of your activities and always give encouraging reminders.,2019-04-07,HEALTH_AND_FITNESS,"Lifestyle companion to track your fitness, weight, diet, food &amp; sleep.","500,000,000+",500000000,4.315642,648773,205787,True,False,79M,5.0 and up,5.20037963305241E+018,HEALTH_AND_FITNESS,,Everyone,False,"Apr 7, 2015",1551687104000,6.2.0.075,"-Access guided meditations, soothing music, and calming stories in the new &#39;Mindfulness&#39; feature. (Service only available in some English-speaking countries)<br>-Use more programs with your wearable devices, thanks to better integration between the app and wearables.<br>-Various bug fixes and improvements applied.",com.sec.android.app.shealth,"https://play.google.com/store/apps/details?id=com.sec.android.app.shealth&hl=en&gl=us""appTitle",wonderful keep track of your and always give encouraging,9,N,Y,Y,,,1,1,
101942,556381,KICK THE BUDDY,Vinu Abraham,"May 3, 2019",5,it is the best game ever!,2019-05-09,GAME_ACTION,Relief stress with Kick the Buddy! Limitless arsenal to beat at your disposal!,"100,000,000+",100000000,4.308717,1728770,707846,True,True,Varies with device,4.4 and up,7.48681472010041E+018,GAME_ACTION,,Teen,True,"May 22, 2018",1530794501000,Varies with device,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.kickthebuddy,"https://play.google.com/store/apps/details?id=com.playgendary.kickthebuddy&hl=en&gl=us""appTitle",it is the best game ever,6,N,Y,Y,,,,1,
372030,2441483,,Andre Outlaw,"January 16, 2019",2,"My 4yo's initial reaction to seeing the app was: ""this is so cool!"" which is the reaction that any parent would want to hear about an educational app. But in the HTC phone that we have (a spare) it took forever to load. do i installed it on my S8. it ran quicker but it would lock up. salt i don't think I'll be able to use the app and I'll just need to let her use it on my laptop or the computer at home though the web site. I'll check later to see if there's a Windows based apo and how it perform",2019-05-01,EDUCATION,,,,,,,,,,,,,,,,,,,,,,My 4yos initial reaction to seeing the was this is so cool which is the reaction that any parent would want to hear about an educational But in the phone that we have a spare it took forever to load do i it on my S8 it ran but it would lock up salt i dont think Ill be able to use the and Ill just need to let her use it on my or the computer at home though the web site Ill check later to see if theres a based and how it perform,96,N,Y,Y,1,,,,
672380,3822625,AMAZON MUSIC,K. M. Brock,"April 4, 2019",5,I love Amazon Prime Music,2019-04-07,MUSIC_AND_AUDIO,Find and play music you love – get the free Amazon Music app.,"100,000,000+",100000000,4.315514,1206092,418603,True,False,Varies with device,Varies with device,Amazon+Mobile+LLC,MUSIC_AND_AUDIO,,Teen,False,,1552590145000,Varies with device,"You can now cast to your Alexa devices. Use your phone to play, skip, shuffle, and more on Alexa and Chromecast devices.",com.amazon.mp3,"https://play.google.com/store/apps/details?id=com.amazon.mp3&hl=en&gl=us""appTitle",I love Prime Music,4,N,Y,Y,,,,1,
711370,3937867,PHOTOMATH,A Google User,"April 4, 2019",5,I would like to suggest a new feature that is . writing using our hand as a pen or pencil . Hope u understand. Gestures make it looks more awesome and will make to give 6 stars 😍😍 ... graph and steps are awesome and helps a lot .,2019-04-07,EDUCATION,Scan. Solve. Learn.,"50,000,000+",50000000,4.6909137,1073277,405840,True,True,Varies with device,Varies with device,8.49201172042255E+018,EDUCATION,,Everyone,False,"Feb 26, 2015",1553708227000,Varies with device,We bring updates regularly to make math learning and problem solving even easier for you!<br><br>• We revamped app design so you can learn math in a much easier way now<br>• Fixed some bugs that may crash the app<br>• Newly redesigned calculator<br>• General improvements made all around the app to make it run even smoother<br>• Improved customer support experience and updated contact information,com.microblink.photomath,"https://play.google.com/store/apps/details?id=com.microblink.photomath&hl=en&gl=us""appTitle",I would like to suggest a new feature that is writing our hand as a pen or pencil Hope u understand make it more awesome and will make to give 6 graph and are awesome and a lot,38,N,Y,Y,,1,,,
588503,3495172,BOWMASTERS,Ashley Reine,"April 6, 2019",5,like the new game,2019-04-07,GAME_ACTION,A brand new version of the world-famous game with bowmen.,"50,000,000+",50000000,4.641812,2561203,1103967,True,True,Varies with device,4.1 and up,5.93361142994296E+018,GAME_ACTION,,Teen,True,"Nov 10, 2016",1545234945000,2.12.5,Bug fixes and general improvements.,com.miniclip.bowmasters,"https://play.google.com/store/apps/details?id=com.miniclip.bowmasters&hl=en&gl=us""appTitle",like the new game,4,N,Y,Y,,,,1,
259813,2258511,,A Google User,"June 18, 2018",5,"This app is the best. I use this app to track what I eat and how I 
exercise. I have lost 10 pounds because of awareness. I am 73 years old and 
I highly, highly recommend LoseIt.",2019-05-01,HEALTH_AND_FITNESS,,,,,,,,,,,,,,,,,,,,,,This is the best I use this to track what I eat and how I exercise I have lost 10 because of awareness I am 73 old and I highly highly recommend,32,N,Y,Y,,,1,1,
94615,513745,PUBG MOBILE,Meena Maesh,"May 9, 2019",5,This is a world best game pubg is a best shooting game 😇😇😇😊😊😊☺,2019-05-09,GAME_ACTION,WINNER WINNER CHICKEN DINNER!<br>Official PUBG on Mobile!,"100,000,000+",100000000,4.5390306,12643247,5821681,True,True,41M,4.3 and up,8.6381209159201E+018,GAME_ACTION,,Teen,False,"Mar 19, 2018",1550552504000,0.11.0,"- Added Zombie: Survive Till Dawn, a new time-limited event mode where players fight zombies and bosses from Resident Evil 2.<br>- Added weather: Moonlight to Vikendi.<br>- Added player Spaces.<br>- Added Resident Evil 2 main menu theme and music.<br>- Sanhok is now available in Arcade - Quick Match.<br><br>Misc Improvements<br>- Past results are now kept up to 1 month only.<br>- Fixed terrain display bugs for budget devices.",com.tencent.ig,"https://play.google.com/store/apps/details?id=com.tencent.ig&hl=en&gl=us""appTitle",This is a world best game is a best shooting game,11,N,Y,Y,,,,1,
185335,1493453,TINDER,jayda miller,"April 18, 2019",1,my account was banned and i havent even had the app for 2 and a half weeks now?? i just redownloaded it and saw i was banned. how do i get my acct back or at least a new one ?,2019-04-21,LIFESTYLE,"Match, Chat &amp; Meet New People","100,000,000+",100000000,3.984793,3296554,851550,True,True,20M,5.0 and up,8.0701669683207E+018,LIFESTYLE,,Mature 17+,True,"Jul 15, 2013",1554332958000,10.11.2,bug fixes and improvements,com.tinder,"https://play.google.com/store/apps/details?id=com.tinder&hl=en&gl=us""appTitle",my account was and i havent even had the for 2 and a half now i just it and saw i was how do i get my back or at least a new one,34,N,Y,Y,1,,,,
793512,4188065,BATTLE ROYALE: FPS SHOOTER,,"March 4, 2019",1,"Useless game!!! Didn't even start properly on SD 636 processor, dull graphics on the highest setting!!!",2019-03-08,GAME_ACTION,BATTLE ROYALE! Be the last player standing on the island!,"1,000,000+",1000000,4.058765,10023,5527,True,True,70M,4.1 and up,5.46406984926202E+018,GAME_ACTION,,Teen,True,"Dec 29, 2018",1550340640000,1.10.04,Bug fixes,com.fpsshooter.battleroyale,https://play.google.com/store/apps/details?id=com.fpsshooter.battleroyale&hl=en&gl=us,Useless game Didnt even start properly on 636 processor dull graphics on the highest setting,15,N,Y,Y,1,,,1,
15432,53040,AMAZON ALEXA,Eddie,"December 27, 2018",5,The app is great. there is a lot more functionality.,2019-03-09,MUSIC_AND_AUDIO,"ALWAYS READY, CONNECTED, AND FAST. Just ask.","10,000,000+",10000000,3.4438252,69791,34182,True,False,Varies with device,Varies with device,Amazon+Mobile+LLC,MUSIC_AND_AUDIO,,Everyone,False,"Nov 17, 2014",1554231858000,Varies with device,Various bug fixes and performance improvements.,com.amazon.dee.app,"https://play.google.com/store/apps/details?id=com.amazon.dee.app&hl=en&gl=us""appTitle",The is great there is a lot more functionality,9,N,Y,Y,,,,1,
327107,2369165,,manly lee,"April 25, 2019",5,good simple and easy going,2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,good simple and easy going,5,N,Y,Y,,,,1,
180182,1433617,KICK THE BUDDY,TSM Audio Tiger 21,"April 20, 2019",5,I love this game:),2019-04-21,GAME_ACTION,Relief stress with Kick the Buddy! Limitless arsenal to beat at your disposal!,"100,000,000+",100000000,4.308717,1728770,707846,True,True,Varies with device,4.4 and up,7.48681472010041E+018,GAME_ACTION,,Teen,True,"May 22, 2018",1530794501000,Varies with device,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.kickthebuddy,"https://play.google.com/store/apps/details?id=com.playgendary.kickthebuddy&hl=en&gl=us""appTitle",I love this game,4,N,Y,Y,,,,1,
756641,4072134,VENMO MOBILE WALLET: SEND & RECEIVE MONEY,A Google User,"March 22, 2019",1,this app won't let me get my money,2019-04-07,FINANCE,"Venmo is the fast, fun mobile wallet for sending and receiving money.","10,000,000+",10000000,4.6469326,198472,63883,True,False,38M,5.0 and up,"PayPal,+Inc.",FINANCE,,Everyone,False,"May 17, 2010",1554310444000,7.31.1,We worked on the app under the hood. Need some help? Find us at help.venmo.com,com.venmo,"https://play.google.com/store/apps/details?id=com.venmo&hl=en&gl=us""appTitle",this wont let me get my money,7,N,Y,Y,1,,,,
283863,2292407,,Tra Cool,"February 22, 2019",5,so far so good.. can't wait till i finish my 30 days,2019-05-01,HEALTH_AND_FITNESS,,,,,,,,,,,,,,,,,,,,,,so far so good cant wait till i finish my 30 days,12,N,Y,Y,,,,1,
765349,4098022,TURBOTAX TAX RETURN APP – MAX REFUND GUARANTEED,Ivan Hidalgo,"January 25, 2019",5,Always Great. I've used TT for 8 years now and they've always been great. The people screaming hidden fees don't know wth they're doing. I just filed now and it's 0 for fed and 0 for state like always. They ASK if you want any of their other services but never make you click anything and that's probably your mistake.,2019-04-07,FINANCE,"Snap a photo of your W-2, answer simple questions, then e-file taxes securely","5,000,000+",5000000,4.2471447,62073,26185,True,True,50M,5.0 and up,7.98741692353365E+018,FINANCE,,Everyone,False,"Dec 18, 2014",1554182554000,5.6.0,"We added new filters for you to take a celebration selfie when you finish your taxes. Share your selfie with your friends and you&#39;ll get $10 from Amazon when your friend files! <br><br>New this tax season:<br>• CPAs/EAs review your return, live in the app. With TurboTax Live, all advice/reviews from our tax experts are guaranteed, for 100% confidence<br>• Import your tax docs from Uber/Lyft<br>• Driver&#39;s license barcode scan to jump start your taxes<br><br>E-mail us with feedback at TTAppFeedback@intuit.com",com.intuit.turbotax.mobile,"https://play.google.com/store/apps/details?id=com.intuit.turbotax.mobile&hl=en&gl=us""appTitle",Always Great used for 8 now and always been great The people screaming hidden dont know theyre doing I just now and its 0 for fed and 0 for state like always They ASK if you want any of their other but never make you click anything and thats probably your mistake,52,N,Y,Y,,,,1,
660008,3780239,"HULU: STREAM TV, MOVIES & MORE",Stefanie Vasquez Gomez,"January 18, 2019",3,the app works great some days and horrible on most days. it freezes alot and there are always errors.,2019-04-07,ENTERTAINMENT,"Hulu: Get exclusive seasons, movies, Originals, and more - now offering Live TV","10,000,000+",10000000,4.020658,347468,106853,True,False,Varies with device,5.0 and up,Hulu,ENTERTAINMENT,,Teen,True,"Jun 22, 2011",1554419820000,Varies with device,This release includes bug fixes and more spring-cleaning work. Get the latest version of our app and continue enjoying your Hulu favorites!,com.hulu.plus,"https://play.google.com/store/apps/details?id=com.hulu.plus&hl=en&gl=us""appTitle",the works great some days and horrible on most days it and there are always,15,N,Y,Y,1,,,,
247382,2123714,FACEAPP,A Google User,"March 21, 2019",5,App is good but please give its all features unlocked and free its awesome featuers needs money 😔😔🙈🙈😔😔😔😢,2019-04-01,LIFESTYLE,Transform your face using Artificial Intelligence in just one tap!,"10,000,000+",10000000,4.371751,461758,152933,True,True,12M,4.4 and up,FaceApp+Inc,PHOTOGRAPHY,,Everyone,True,"Feb 14, 2017",1553874024000,3.3.2,"New in 3.3.2:<br>- fixed problem when PRO users get &quot;too many requests&quot; error<br>- fixed app stopping after photo uploaded on some devices<br><br>New in 3.3.1:<br>This is a major release that adds a ton of improvements:<br>- new Tattoo tool in Editor<br>- rethought Adjustments tools in Editor<br>- updated Vignette tool, now both black and white<br>- added translations to Netherlands language<br>- and plural stability fixes<br><br>FaceApp team",io.faceapp,"https://play.google.com/store/apps/details?id=io.faceapp&hl=en&gl=us""appTitle",is good but please give its all unlocked and free its awesome needs money,14,N,Y,Y,,1,,1,
524727,3067874,SNIPER 3D GUN SHOOTER: FREE ELITE SHOOTING GAMES,Nicholes Weller,"April 13, 2019",5,sinper game is so much fun. i love this game,2019-04-14,GAME_ACTION,"Best FREE 3D FPS shooting game. Fight on or offline, shoot hitman &amp; save the day","100,000,000+",100000000,4.6105,9819319,3190232,True,True,Varies with device,Varies with device,8.18608468407047E+018,GAME_ACTION,,Mature 17+,True,"Nov 13, 2014",1552444548000,Varies with device,+ Play through all the 21 cities in Single Player mode<br>+ Advance through the new Leagues in the Real-Time Multiplayer PvP Arena<br>+ Battle against others in the Squad Wars<br>+ Performance improvements<br>+ Minor bug fixes,com.fungames.sniper3d,"https://play.google.com/store/apps/details?id=com.fungames.sniper3d&hl=en&gl=us""appTitle",game is so much fun i love this game,9,N,Y,Y,,,,1,
523576,3060098,KICK THE BUDDY,Tresa Thomas,"April 11, 2019",1,it is a nice game but I am get the properties,2019-04-14,GAME_ACTION,Relief stress with Kick the Buddy! Limitless arsenal to beat at your disposal!,"100,000,000+",100000000,4.308717,1728770,707846,True,True,Varies with device,4.4 and up,7.48681472010041E+018,GAME_ACTION,,Teen,True,"May 22, 2018",1530794501000,Varies with device,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.kickthebuddy,"https://play.google.com/store/apps/details?id=com.playgendary.kickthebuddy&hl=en&gl=us""appTitle",it is a nice game but I am get the,10,N,Y,Y,,,,1,
13565,46676,SOUNDCLOUD - MUSIC & AUDIO,,"February 21, 2019",5,because it's the back thing i ever used!!!!♥♥♥♥♥♥♥♥♥♥♥♥♥,2019-03-09,MUSIC_AND_AUDIO,"The world’s largest audio and music streaming platform, with over 150M tracks","100,000,000+",100000000,4.5075464,3999318,1028943,True,False,26M,4.4 and up,SoundCloud,MUSIC_AND_AUDIO,,Teen,True,"Dec 21, 2010",1554213915000,2019.04.02-release,,com.soundcloud.android,https://play.google.com/store/apps/details?id=com.soundcloud.android&hl=en&gl=us,because its the back thing i ever used,8,N,Y,Y,,,,1,
745970,4040187,"NOTEPAD - NOTES WITH REMINDER, TODO, STICKY NOTES",redbull give wing,"January 10, 2019",5,All I have to say is that it is convenient.,2019-04-07,LIFESTYLE,Take notes at anytime and wherever you go using this free notepad app.,"1,000,000+",1000000,4.798454,49289,20667,True,False,7.6M,4.1 and up,"Lemon,+Inc",LIFESTYLE,,Everyone,True,"Nov 14, 2017",1541439126000,1.2.1,1. Performance enhancement<br>2. User Experience Improvement,notes.notebook.memo.pad.color.notepad.locker,"https://play.google.com/store/apps/details?id=notes.notebook.memo.pad.color.notepad.locker&hl=en&gl=us""appTitle",All I have to say is that it is convenient,10,N,Y,Y,,,,1,
32587,136711,QUIZLET: LEARN LANGUAGES & VOCAB WITH FLASHCARDS,Dee Peabody,"November 27, 2018",5,"I love quizlet it has helped me so much when studying for nursing school. I can make flashcards and take them with me wherever I go. I can quiz myself on my material while standing in line at the store or while traveling. This app is super convenient! A+, I would recommend this app to anyone who needs to study on the go.",2019-03-08,EDUCATION,"The top study app for flashcards, languages and learning — available for free!","10,000,000+",10000000,4.65261,272679,91483,True,True,Varies with device,Varies with device,7.9993692502207E+018,EDUCATION,,Everyone,True,"Aug 20, 2013",1554402680000,Varies with device,"We’ve fixed some performance issues so studying should be even smoother. <br><br>Have feedback? Email us at quizletapp@quizlet.com, tweet us at @quizlet or check out our Instagram @quizlet too!<br>Love Quizlet? Why not leave us a review! :-)",com.quizlet.quizletandroid,"https://play.google.com/store/apps/details?id=com.quizlet.quizletandroid&hl=en&gl=us""appTitle",I love it me so much when for nursing school I can make and take them with me wherever I go I can quiz myself on my material while standing in line at the store or while traveling This is super convenient A I would recommend this to anyone who needs to study on the go,56,N,Y,Y,,,1,1,
766731,4102120,IRS2GO,A Google User,"April 8, 2016",5,Very clean interface!,2019-04-07,FINANCE,IRS2Go is the official app of the Internal Revenue Service.,"10,000,000+",10000000,4.10502,33765,7641,True,False,3.4M,4.0 and up,Internal+Revenue+Service,FINANCE,,Everyone,False,"Jan 18, 2011",1542305296000,5.4.3,Thanks for using IRS2Go! This update contains an accessibility enhancement for text-to-speech users &amp; improved support for new devices and operating system versions.,gov.irs,"https://play.google.com/store/apps/details?id=gov.irs&hl=en&gl=us""appTitle",Very clean interface,3,N,Y,Y,,,,1,
446158,2555753,,Kaleb Hughley,"March 20, 2019",5,it is filled with great shows and is straight up awsome,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,it is filled with great and is straight up,9,N,Y,Y,,,,1,
401677,2488433,,Wisam Aburamadan,"April 20, 2019",5,Best in mobile banking.,2019-05-01,FINANCE,,,,,,,,,,,,,,,,,,,,,,Best in mobile banking,4,N,Y,Y,,,,1,
